sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
WINR,WINROC,Winro Commercial (India) Ltd,Financials,Diversified Financials,30.618242519999896,244.45,0.07617425679810895,17.59138702583236,0.011640014187794352,,0.0
KEN,KENVI,Kenvi Jewels Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",30.584002108,2.42,41.32973257837891,5.0271739130434145,2.02811685066313,-4.800000000000004,2.5423728813559348
TYR,TYROON,Tyroon Tea Co Ltd,Consumer Staples,Agro Products,30.5304454,89.74,9.279770638297881,8.336500696819959,0.7408504100946371,-8.290685772773806,-4.63336875664187
KANN,KANANIIND,Kanani Industries Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",30.471672,1.54,39.0662461538461,1.2177035360237316,0.46987929067077877,-7.784431137724545,-0.6451612903225812
NAL,NLFL,Nalin Lease Finance Ltd,Financials,Consumer Finance,30.443071560000003,46.42,8.62409959206799,10.6006006006006,0.8683135071306333,-2.7027027027027115,-1.2340425531914858
ARUN,ARUNAYA,Arunaya Organics Ltd,Materials,Specialty Chemicals,30.429179519999998,17.35,7.176693283018879,44.06047516198714,2.700015929015085,-16.18357487922704,-2.2535211267605555
SVA,SVARTCORP,Swasti Vinayaka Art and Heritage Corporation Ltd,Real Estate,Real Estate,30.42,3.38,13.11206896551726,9.146461659767382,1.1492255383452967,-4.843304843304842,2.1148036253776388
ABRI,ABRIL,ABRIL PAPER TECH LIMITED,Materials,Paper Products,30.4108104,38.1,21.567950638297905,15.76299608719953,2.89076144486692,-7.971014492753617,-1.11601349597716
LAM,LAMOSAIC,Lamosaic India Ltd,Industrials,Building Products - Laminates,30.393743519999997,29.4,12.30515931983802,5.32212885154063,0.3901635881899871,-14.160583941605843,0.0
ADE,ADESHWAR,Adeshwar Meditex Ltd,Health Care,Health Care Equipment & Supplies,30.3059946,21.0,14.711647864077687,5.732572700709607,0.8199673863636364,31.25,12.0
RLTN,ROLLT,Rollatainers Ltd,Materials,Packaging,30.26573,1.21,-18.12319161676647,,-3.9357256176853035,-6.923076923076929,-1.6260162601626031
IYK,IYKOTHITE,Iykot Hitech Toolroom,Industrials,Industrial Machinery,30.15636,14.87,-28.996499999999994,-54.166666666666686,11.422863636363635,26.553191489361698,-4.984025559105438
TCF,TCFCFINQ,TCFC Finance Ltd,Financials,Investment Banking & Brokerage,30.136120875,28.75,24.701738422131147,1.115581565471836,0.2764274525316455,-22.13157894736842,2.8990694345025005
MINP,MINDPOOL,Mindpool Technologies Ltd,Information Technology,Outsourced services,30.128625,71.1,301.2862500000103,0.54960153888429,1.6454737848170395,,0.0
INFO,INFOMEDIA,Infomedia Press Ltd,Communication Services,Publishing,30.1165032,6.0,-8.074129544235925,,-0.5172879285468913,-8.814589665653497,0.8403361344537785
SIH,SIHORA,Sihora Industries Ltd,Consumer Discretionary,Textiles,30.09981,56.5,16.182693548387093,43.00578034682083,5.722397338403042,-5.99001663893511,0.0
VENL,VENLONENT,Venlon Enterprises Ltd,Materials,Commodity Chemicals,30.091676544,5.76,-2.2848653412300672,,4.017580312950599,-13.513513513513518,4.918032786885238
TIMEC,TIMESCAN,Timescan Logistics (India) Ltd,Industrials,Logistics,30.08334,43.05,5.142451282051261,25.096525096525205,1.14646875,-14.498510427010933,4.999999999999993
PARS,PARSHWANA,Parshwanath Corp Ltd,Real Estate,Real Estate,30.0656352,96.0,53.688634285714265,4.7257383966244735,2.478617906018137,-12.84611892873355,0.0
EBA,EBANKNIFTY,Edelweiss Nifty Bank ETF,ETF,Equity,30.028611327999997,60.16,,,,0.6356641017062487,0.28338056342722884
INDIA,INDIANVSH,Indianivesh Ltd,Financials,Diversified Financials,29.93575,7.93,-4.684780907668231,,-0.739154320987654,-5.100830367734279,2.853437094682228
MULTC,MULTICAP,Mirae Asset Nifty500 Multicap 50:25:25 ETF,ETF,Equity,29.849219377999997,15.98,,,,-3.4441087613293067,0.0626174076393224
ARN,ARNOLD,Arnold Holdings Ltd,Financials,Diversified Financials,29.7663,12.52,5.595169172932291,9.23611111111118,0.4939644872220378,-9.866102889358705,-1.8039215686274543
KOTAM,MIDCAP,Kotak Nifty Midcap 50 ETF,ETF,Equity,29.75951769,170.9,,,,-2.687620999886117,0.20521841102315702
KAP,KAPILRAJ,Kapil Raj Finance Ltd,Financials,Specialized Finance,29.7568,2.72,,0.0,2.192837140751658,-13.015873015873007,0.7407407407407414
THEA,TREEHOUSE,Tree House Education and Accessories Ltd,Consumer Discretionary,Education Services,29.744438972,7.03,-1.730333855264689,-8.612008717216503,0.1557218939950788,-14.268292682926818,-4.74254742547425
ADAR,ADARSHPL,Adarsh Plant Protect Ltd,Industrials,Agricultural & Farm Machinery,29.7345,30.0,-26.787837837837863,-122.65193370165731,84.95571428571438,-14.651493598862018,-3.8769625120153823
MEDIO,MEDIORG,Medicamen Organics Ltd,Health Care,Pharmaceuticals,29.718,25.4,7.3197044334975425,17.752514210756438,0.975,3.2520325203251916,4.95867768595041
TAPI,TAPIFRUIT,Tapi Fruit Processing Ltd,Consumer Staples,Packaged Foods & Meats,29.67345,69.0,-20.60656249999999,-11.788784281620964,2.4625269709543565,6.153846153846154,1.4705882352941178
ESSE,ESSEX,Essex Marine Ltd,Consumer Staples,FMCG - Foods,29.60828,19.4,7.40207,29.15451895043732,1.8834783715012717,-22.67835791151854,4.638619201725995
JAIH,JAIHINDS,Jaihind Synthetics Ltd,Consumer Discretionary,Textiles,29.554722860000002,47.71,1477.7361429999994,0.1331114808652247,1.9663820931470397,9.678160919540232,19.99496981891349
GAL,GALACTICO,Galactico Corporate Services Ltd,Financials,Diversified Financials,29.50424334,1.98,15.693746457446792,4.997341839447107,0.7635673742236024,-14.655172413793098,1.020408163265307
COT,COTFAB,United Cotfab Ltd,Consumer Discretionary,Textiles,29.48085,17.15,10.798846153846176,8.470369221222445,0.5829711291279415,-14.250000000000005,0.0
CHOR,CHORDIA,Chordia Food Products Ltd,Consumer Staples,Packaged Foods & Meats,29.4062396,73.0,54.45599925925928,3.64618501012829,1.950015888594164,-1.1108100785694843,0.0
SNGN,SANGINITA,Sanginita Chemicals Ltd,Materials,Commodity Chemicals,29.39825925,11.35,48.19386762295097,1.2585104188157583,0.523659765764161,15.228426395939087,-1.1324041811846757
ICICI,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,ETF,Equity,29.3826684,141.29,,,,-6.107123870281764,-0.9950248756219017
RCA,RCAN,Rajeshwari Cans Ltd,Materials,Packaging,29.367108,27.99,15.456372631578924,17.241379310344858,2.4472590000000003,20.2836269875376,-2.1670744494931875
CYBM,CYBERMEDIA,Cyber Media (India) Ltd,Communication Services,Publishing,29.311428475,16.59,-2.617091828125001,,-4.674868975279099,-5.200000000000001,4.734848484848485
GENU,GENUSPRIME,Genus Prime Infra Ltd,Real Estate,Real Estate,29.196116639999996,19.56,-729.9029159999998,-0.08473678635737741,0.6323612007797271,-1.9005847953216402,-1.8564977420973456
SRM,SRMCL,Sri Ramakrishna Mills (Coimbatore) Ltd,Consumer Discretionary,Textiles,29.128206360000004,40.92,8.002254494505532,17.860647693817388,1.3132644887285845,0.7326007326007256,-1.0399032648125748
INDCE,INDCEMCAP,India Cements Capital Ltd,Consumer Discretionary,Tour & Travel Services,29.1080142,13.41,52.923662181818194,3.0470914127423807,1.587998592471358,-5.894736842105262,-0.44543429844098364
KRISH,KRISHNA,Krishna Ventures Ltd,Real Estate,Real Estate,29.0844,26.93,-33.43034482758621,-7.891156462585031,2.746402266288951,49.10901467505242,-3.9586305278174017
BFF,GRAMEVA,Grameva Ltd,Consumer Staples,Agro Products,29.0795646,60.59,58.15912919999995,4.620462046204764,3.7765668311688323,-0.639553952115437,-4.986670848361298
MIE,MIEL,Manglam Infra & Engineering Ltd,Industrials,Construction & Engineering,29.034555,16.5,9.90940443686007,44.25845329762301,1.7200565758293844,-14.72868217054264,2.8037383177570048
PGC,PGCRL,Pearl Green Clubs and Resorts Ltd,Consumer Staples,Agro Products,29.0063785,108.35,-161.14654722222048,-0.7328990228013107,1.1853853085410708,-20.622710622710628,1.261682242990649
DUR,DUROPACK,Duropack Ltd,Materials,Packaging,28.9971,55.0,12.082125000000017,12.37113402061854,1.4242190569744597,-19.1057508457126,-3.660886319845863
SIS,SISL,Shantidoot Infra Services Ltd,Industrials,Construction & Engineering,28.95679,161.05,5.463545283018866,64.99080318822811,2.6787039777983352,-24.442880600516062,-4.9852507374631205
HINDM,HINDMILL,Hindoostan Mills Ltd,Consumer Discretionary,Textiles,28.954812460000003,173.95,-2.6884691234911786,-24.12634408602151,0.7395865251596424,2.1732745961820785,1.9337825959566264
PURS,PURSHOTTAM,Purshottam Investofin Ltd,Financials,Specialized Finance,28.913734025,38.95,-78.14522709459469,-0.7697108383607231,0.5069916539540592,10.152714932126706,-4.999999999999993
MONO,MONOT,Monotype India Ltd,Financials,Diversified Financials,28.827997449,0.41,2.295222726831209,,-17.471513605454636,-4.545454545454549,0.0
SITI,SITINET,Siti Networks Ltd,Communication Services,Cable & D2H,28.777776984,0.33,-0.13739688223442348,,-0.030839720710718655,-13.157894736842103,0.0
COTN,CONTI,Continental Seeds and Chemicals Ltd,Consumer Staples,Seeds,28.7751198,21.0,15.810505384615462,8.862916971025035,1.0139224735729389,-9.482758620689653,0.0
MAY,MAYUKH,Sattva Sukun Lifecare Ltd,Industrials,Building Products - Others,28.7700936,0.75,11.600844193548385,10.747562296858073,1.2007551585976628,,-3.8461538461538494
KHSE,KHANDSE,Khandwala Securities Ltd,Financials,Investment Banking & Brokerage,28.73816862,18.84,-35.922710775000006,-2.731773945705992,0.9947445005192108,-10.668563300142248,-4.316912138141196
TECI,TECILCHEM,Tecil Chemicals and Hydro Power Ltd,Materials,Commodity Chemicals,28.635187,15.1,-75.35575526315789,,-1.5690513424657533,-22.325102880658445,-2.454780361757111
STLG,SGL,STL Global Ltd,Consumer Discretionary,Textiles,28.633145239999998,10.43,-43.38355339393959,-2.484939759036133,1.0916181944338548,-18.832684824902724,-2.4321796071094464
SHY,SHYMINV,Shyamkamal Investments Ltd,Financials,Specialized Finance,28.552453,10.81,57.10490600000003,8.976660682226207,3.80192450066578,-21.805054151624546,1.0280373831775815
LIBO,LIBORDFIN,Libord Finance Ltd,Financials,Diversified Financials,28.5269,18.17,-52.827592592592595,-3.180212014134276,1.6909839952578545,1.9052523171987508,-4.36842105263157
SHREM,SHREMETAL,Shree Metalloys Ltd,Materials,Metals - Copper,28.4681208,54.16,22.240719374999912,13.580901856763981,2.8298330815109347,14.02105263157894,4.98158557860049
PARAU,PARAMOUNT,Paramount Dye Tec Ltd,Consumer Discretionary,Textiles,28.4648691,41.0,3.558108637499995,17.431092711624387,0.45319008278936473,-25.79185520361991,-0.6060606060606061
INDOA,CHALLANI,Challani Capital Ltd,Financials,Specialized Finance,28.455,18.97,15.21657754010695,28.376327769347498,3.783909574468085,-24.120000000000005,-0.4721930745015733
HAW,HAWAENG,Hawa Engineers Ltd,Industrials,Industrial Machinery,28.4545216,80.69,17.895925534591157,8.357424441524328,1.4356469021190716,-22.558922558922564,-0.8235004916420867
THI,THINKINK,Thinkink Picturez Ltd,Consumer Discretionary,Animation,28.44288,0.2,-355.5360000000038,-0.0632011376204765,0.18817651339728744,-16.000000000000004,-4.761904761904753
HIMA,RKDAGRRTL,RKD Agri & Retail Ltd,Consumer Discretionary,Retail - Speciality,28.2898,4.84,-257.18000000000103,-2.603550295857978,6.083827956989248,0.835073068893529,0.20703933747411565
THE,THESL,Thinking Hats Entertainment Solutions Ltd,Communication Services,Advertising,28.28339475,22.65,7.727703483606557,18.78367975365666,1.011204674651412,-12.54826254826255,-4.831932773109252
KAUS,KAUSHALYA,Kaushalya Infrastructure Development Corporation Ltd,Industrials,Construction & Engineering,28.182382280000002,813.8,5.28750136585366,7.014080800105277,0.3579624321097422,-6.545705098759761,-1.1838989739542227
TEJ,TEJNAKSH,Tejnaksh Healthcare Ltd,Health Care,Hospitals & Diagnostic Centres,28.1749632,13.87,12.092258884120163,9.198578760363214,1.0652160000000002,-8.616187989556137,1.4630577907827307
EXCEL,EXCELLENT,Excellent Wires and Packaging Ltd,Industrials,Electrical Components & Equipments,28.09395,62.85,25.30986486486489,9.614551754006056,1.4693488493723852,49.11032028469752,4.315352697095437
POLYH,POLYCHMP,Polymechplast Machines Ltd,Industrials,Industrial Machinery,28.086973939999996,50.14,40.12424848571377,2.7526543452615373,1.1014499584313724,-4.581328200192497,-6.490115628496824
PIOT,PIOTEX,Piotex Industries Ltd,Consumer Discretionary,Textiles,28.0698,55.0,8.329317507418363,19.31785611923195,1.1003449627597022,-8.333333333333334,0.0
GKB,GKB,GKB Ophthalmics Ltd,Health Care,Health Care Equipment & Supplies,28.0508277,55.65,-3.978840808510644,-11.687665782493351,0.49700261693834163,9.096255636149776,0.0
SUNS,JOHNPHARMA,Johnson Pharmacare Ltd,Health Care,Pharmaceuticals,28.05,0.51,-48.362068965517246,-1.0272759475735032,0.4993768915791348,-13.5593220338983,-1.9230769230769247
MARCL,MARCLOIRE,Marc Loire Fashions Ltd,Consumer Discretionary,Footwear,28.045,39.5,5.9417372881355925,56.15704937537181,2.606412639405204,-12.222222222222221,-1.765729917930865
IIT,IITLPROJ,IITL Projects Ltd,Real Estate,Real Estate,28.0338853,56.17,0.8908130060374959,,-18.941814391891842,-4.123199205166421,12.67803410230692
SWAT,SWATIPRO,Swati Projects Ltd,Financials,Specialized Finance,28.0275,27.75,-215.5961538461545,4.444444444444445,2.2156126482213443,-10.600255427841635,-3.912742382271465
QVC,QVCEL,QVC Exports Ltd,Materials,Mining - Manganese,27.9572061,26.75,3.5166296981132223,17.248860924278514,0.4811911549053357,-13.008130081300813,0.0
ICICG,GSEC5IETF,ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,ETF,Debt,27.912633762000002,63.89,,,,-0.07819831091647976,0.015654351909827818
PPS,PPSL,Picturepost Studios Ltd,Consumer Discretionary,Animation,27.835,9.5,5.544820717131474,,0.9814880112834979,-15.555555555555555,0.5291005291005366
SKIL,SKIL,Skil Infrastructure Ltd,Industrials,Construction & Engineering,27.80822387,1.33,3.1245195359550566,,0.15407071787910667,7.258064516129038,0.0
JAIN,JAINEX,Jainex Aamcol Ltd,Industrials,Industrial Machinery,27.786996660000003,123.8,79.3914190285719,4.9330514446793226,3.822145345254471,2.738589211618255,4.2087542087542085
SVS,SVS,SVS Ventures Ltd,Real Estate,Real Estate,27.7545047,13.0,308.38338555555566,0.2713704206241518,0.8362309340162699,-13.333333333333334,0.46367851622875195
RAJKS,RAJKSYN,Rajkamal Synthetics Ltd,Consumer Discretionary,Textiles,27.688788,41.94,131.85137142857155,5.011933174224339,3.3481001209189842,4.948762809297686,-0.6161137440758415
ICIC,NIF100IETF,ICICI Prudential Nifty 100 ETF,ETF,Equity,27.67756432,28.96,,,,-1.6972165648336728,0.6604101494612488
QGO,QGO,Qgo Finance Ltd,Financials,Consumer Finance,27.5887104,39.68,9.015918431372548,18.2414307004471,1.5233964881281061,-19.799016463545016,3.630190650300341
WHIT,BOMTALKIES,Bombay Talkies Ltd,Communication Services,Movies & TV Serials,27.54,5.1,-183.60000000000002,-3.1413612565445015,5.859574468085106,0.7905138339920956,4.722792607802865
HARL,HARLETH,Haryana Leather Chemicals Ltd,Materials,Specialty Chemicals,27.521791289999996,56.07,11.965996213043457,5.47358400761543,0.641234652609506,-13.472222222222218,-2.9762934763799946
MOR,MORARKFI,Morarka Finance Ltd,Financials,Specialized Finance,27.3862743,60.83,9.815868924731184,2.161533991865194,0.28739924756007973,-30.74712643678161,-4.023351214894295
STANR,STANROS,Stanrose Mafatlal Investments and Finance Ltd,Financials,Asset Management,27.378648,69.0,-12.114446017699118,-5.055928411633108,0.6603629522431258,-5.466502260583635,6.514356282803332
SAHA,SAHARAHOUS,Sahara Housingfina Corporation Ltd,Financials,Home Financing,27.37,39.1,42.107692307692346,1.2486792815291508,0.5224279442641725,-2.2499999999999964,-0.4075394803871538
AONE,AONELIQUID,Angel One Nifty 1D Rate Liquid ETF - Growth,ETF,Debt,27.351777258,1044.99,,,,0.4276625598247108,0.0124418582393918
ALFAT,ALFATRAN,Alfa Transformers Ltd,Industrials,Heavy Electrical Equipments,27.296374035000003,29.83,27.026112905940543,4.481917017972052,1.1847384563802086,-15.205479452054798,-0.20073603211777274
SOLV,SOLVEX,Solvex Edibles Ltd,Consumer Staples,FMCG - Foods,27.25874865,30.45,9.59815093309858,17.087845968712415,1.4422618333333335,6.46853146853146,0.0
GOR,GORANIN,Gorani Industries Ltd,Consumer Discretionary,Home Electronics & Appliances,27.2473706,50.81,31.682989069767544,6.67701863354035,2.0548544947209653,-24.539512774806887,-5.907407407407403
ADIT,ADITYASP,Aditya Spinners Ltd,Consumer Discretionary,Textiles,27.237424775999997,16.27,-15.048300981215483,-3.775946594346508,0.5806315236836496,-10.972972972972979,-4.462712859659433
PRISM,PRISMX,Prismx Global Ventures Ltd,Industrials,Commodities Trading,27.224162489999998,0.62,47.761688578947265,0.6342847604740457,0.33514911350486276,-8.823529411764714,-1.5873015873015888
NHL,NHL,NatureWings Holidays Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",27.2034672,76.44,24.957309357798188,18.45893310753597,2.973056524590163,16.880733944954113,0.0
POO,POOJA,Poojawestern Metaliks Ltd,Materials,Metals - Diversified,27.18056,26.8,17.423435897435986,11.738148984198586,2.0044660766961653,-6.468531468531473,1.0939268200678955
MICRO,MICROPRO,Micropro Software Solutions Ltd,Information Technology,IT Services & Consulting,27.16886,19.0,-14.765684782608728,-3.9552880481513233,0.5960697674418604,-0.5235602094240912,-3.5532994923857832
TIMES,TIMESGREEN,Times Green Energy (India) Ltd,Consumer Staples,Agro Products,27.161264,97.45,67.90315999999984,1.1690778898144114,0.7948862745098039,-2.0603015075376856,0.0
TAP,TAPARIA,Taparia Tools Ltd,Industrials,Industrial Machinery,27.15478375,17.89,0.22165360990939525,35.634607833156366,0.07318756906449612,33.80703066566942,4.988262910798131
MARGO,MARGOFIN,Margo Finance Ltd,Financials,Diversified Financials,27.12752,59.36,79.78682352941178,0.23251042877658482,0.21773432859780079,-15.994338287331923,-4.258064516129033
SOUTH,SOUTHMG,Southern Magnesium and Chemicals Ltd,Materials,Mining - Manganese,27.126,90.42,8.476875000000005,28.2685512367491,2.09953560371517,-0.3322259136212593,-2.7637380363479873
NCCB,NCCBLUE,NCC Blue Water Products Ltd,Consumer Staples,Packaged Foods & Meats,27.125,35.0,7.727920227920227,35.0824587706147,2.3085106382978724,44.92753623188407,0.0
EASUN,EASUN,Easun Capital Markets Ltd,Financials,Specialized Finance,27.102990247000005,51.83,1.2206101677701541e+17,1.019020674277335e-15,1.2035075598134992,-0.42267050912583837,-4.986251145737853
KAT,KATRSPG,Katare Spinning Mills Ltd,Consumer Discretionary,Textiles,27.075,95.0,-15.650289017341045,-1.482116084814735,0.23368720870015536,-9.95260663507109,5.555555555555555
GEMS,GEMSPIN,Gem Spinners India Ltd,Consumer Discretionary,Textiles,27.06504759,4.41,-41.00764786363636,,-12.082610531250003,-5.1612903225806495,0.0
SART,SARTHAKIND,Sarthak Industries Ltd,Industrials,Commodities Trading,27.0205544,29.08,9.514279718309812,6.894877397426595,0.6407530092482809,-9.801488833746909,-6.284241057041582
ACFL,ACFL,Apex Capital and Finance Ltd,Financials,Consumer Finance,26.995099680000003,45.6,50.93415033962269,0.9676830381595757,0.34266437776085296,,0.0
SHREH,SHREE,Shree Marutinandan Tubes Ltd,Industrials,Building Products - Pipes,26.988,78.0,9.60427046263343,23.86156648451739,1.4100313479623823,-7.142857142857143,0.0
CARGO,CARGOSOL,Cargosol Logistics Ltd,Industrials,Logistics,26.8974,26.37,448.28999999990236,0.2660753880266655,1.1912046058458814,0.0,0.0
MEDIA,MEDIAONE,Mediaone Global Entertainment Ltd,Communication Services,Movies & TV Serials,26.89344,18.27,6.7233600000000004,,-0.8728802336903599,-5.824742268041232,-4.992199687987524
YUD,YUDIZ,Yudiz Solutions Ltd,Information Technology,IT Services & Consulting,26.830375,26.0,-15.690277777777796,,0.559665727993325,-1.5151515151515098,0.0
NAV,NAVIGANT,Navigant Corporate Advisors Ltd,Financials,Investment Banking & Brokerage,26.80783325,85.03,16.149297138554218,14.644905161005733,2.2045915501644737,0.0,0.0
TCII,TCIFINANCE,Tci Finance Ltd,Financials,Diversified Financials,26.800530425999998,20.82,7.46532880947075,,-0.35653226587734466,-15.844785772029097,4.992435703479587
NEELA,NEELAM,Neelam Linens and Garments (India) Ltd,Consumer Discretionary,Apparel & Accessories,26.78885,13.25,9.958680297397748,8.58876117496809,0.6840870786516852,-5.693950177935948,4.743083003952567
GSTL,GSTL,Globesecure Technologies Ltd,Information Technology,IT Services & Consulting,26.77810632,16.8,-9.297953583333339,-8.62662872547551,0.5871104213988161,16.262975778546725,5.000000000000004
TGBB,TGBHOTELS,TGB Banquets and Hotels Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",26.7677696,9.14,13.657025306122424,2.6093323570525238,0.3517909002497043,-3.991596638655452,1.2181616832779758
CFL,CFL,Classic Filaments Ltd,Consumer Discretionary,Textiles,26.7153395,43.7,-242.86672272727273,-1.918047079337402,4.703404841549296,-19.208726197078942,-4.999999999999994
GMG,GML,Galaxy Medicare Ltd,Health Care,Health Care Equipment & Supplies,26.70269008,17.6,7.923646908011863,14.80667838312831,1.1057014525879918,-26.05042016806722,-4.864864864864857
LIBA,LIBAS,Libas Consumer Products Ltd,Consumer Discretionary,Apparel & Accessories,26.68705954,10.13,10.03272915037592,3.321885732126139,0.32664699559363525,-6.978879706152431,2.1169354838709764
SHRIC,SHRICON,Shricon Industries Ltd,Real Estate,Real Estate,26.66,215.0,-666.4999999999997,-0.940070505287897,6.37799043062201,17.23009814612868,-2.272727272727273
SPIN,SPINAROO,Spinaroo Commercial Ltd,Materials,Packaging,26.633152,38.08,18.495244444444435,26.454033771107,4.416774792703151,-1.8556701030927807,4.961411245865483
ABSLP,ABSLPSE,Aditya Birla Sun Life Nifty PSE ETF,ETF,Equity,26.587087705000002,10.55,,,,4.4554455445544665,0.47619047619048294
SEAG,PRABHHANS,Prabhhans Industries Ltd,Materials,Paper Products,26.54252352,42.48,11.641457684210497,26.713532513181086,2.744831801447776,22.633512291607794,2.3614457831325226
BIKE,BIKEWO,Bikewo Green Tech Ltd,Consumer Discretionary,Four Wheelers,26.4777975,20.3,40.73507307692319,2.350388718134146,0.6870212117280747,-3.33333333333333,-0.9756097560975575
EPI,EPIC,EPIC Energy Ltd,Industrials,Electrical Components & Equipments,26.4734165,36.71,20.20871488549618,17.69074949358542,3.280472924411401,-15.448851774530263,-0.5418585749119365
SUNIL,SUNILAGR,Sunil Agro Foods Ltd,Consumer Staples,FMCG - Foods,26.42552,88.0,-24.468074074073638,-6.567345697780597,1.6619823899371062,-5.376344086021505,2.3255813953488373
MEL,JMJFIN,JMJ Fintech Ltd,Consumer Discretionary,Education Services,26.4064,13.69,5.09776061776062,26.42857142857142,1.1174947101142614,-8.3944037308461,4.265041888804255
FLFL,FLFL,Future Lifestyle Fashions Ltd,Consumer Discretionary,Retail - Apparel,26.38484231,1.31,-0.010351462321001214,,-0.014025612676018906,-8.391608391608385,-2.2388059701492558
SHV,SHVFL,Shreevatsaa Finance and Leasing Ltd,Financials,Diversified Financials,26.3812,26.12,58.62488888888888,1.9977802441731414,1.1596131868131867,-3.1875463306152683,0.0382995021064786
MSR,MSRINDIA,MSR India Ltd,Consumer Staples,FMCG - Foods,26.34672,4.19,-49.71079245283019,-35.10145959416162,1.8157629221226734,17.3669467787115,1.9464720194647218
SHRET,SHREENATH,Shreenath Paper Products Ltd,Materials,Paper Products,26.336628,13.4,9.113020069204168,9.095200629425632,0.5902426714477813,-25.555555555555554,-0.7407407407407381
DYNA,DYNAMICP,Dynamic Portfolio Management & Services Ltd,Financials,Investment Banking & Brokerage,26.2363992,22.44,218.63665999999967,1.0092514718250647,2.1955145774058575,-12.514619883040925,-2.392344497607643
CRS,CRSTCHM,Crestchem Ltd,Materials,Specialty Chemicals,26.235,87.45,9.574817518248175,44.26494345718901,3.50735294117647,-26.338329764453963,-4.686648501362395
MPIN,MEP,MEP Infrastructure Developers Ltd,Industrials,Roads,26.232785293,1.43,-0.034639428098136825,,-0.056216323703497356,-28.140703517587944,-1.3793103448275874
MIL,MILEFUR,Milestone Furniture Ltd,Industrials,Business Support Services,26.226837,28.21,-54.63924375,-1.9421404005664575,1.0717955455659993,-4.405286343612336,-4.984843381609972
PROI,PROLIFE,Prolife Industries Ltd,Materials,Commodity Chemicals,26.202112,64.0,5.5987418803418905,10.82581540596806,0.5762505388168023,-17.94871794871795,3.896103896103894
BLUEC,BLUECHIPT,Blue Chip Tex Industries Ltd,Consumer Discretionary,Textiles,26.12883,132.6,-25.870128712870542,-3.7207588874563604,0.9848786279683377,2.7508717551336557,-3.034734917733094
RAMG,RAMGOPOLY,Ramgopal Polytex Ltd,Industrials,Commodities Trading,26.1145,18.01,-145.08055555555566,-1.5866020273248118,2.331651785714286,1.5934065934065889,1.464788732394375
VADV,VSCL,Vadivarhe Speciality Chemicals Ltd,Materials,Specialty Chemicals,26.01289625,20.35,-2.809168061555072,-499.1913746630738,-9.357156924460428,20.771513353115726,0.0
GOEN,GOENKA,Goenka Diamond & Jewels Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",25.994,0.82,-12.378095238095234,-1.2002274115095493,0.11006012363451607,,0.0
SURI,EQUILATERA,Equilateral Enterprises Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",25.9582285,21.05,144.21238055555384,1.6408386508660178,2.3470369349005424,-20.445956160241874,-3.8812785388127757
TNI,TNIDETF,Tata Nifty India Digital Exchange Traded Fund,ETF,Equity,25.934270004,94.59,,,,-6.11414392059553,-0.274117026884545
SABOO,ARIGATO,Arigato Universe Ltd,Industrials,Construction & Engineering,25.9271386,42.53,-7.832972386706949,-37.10762331838564,3.5663189270976616,-28.533019660561248,-4.982126899016973
APPL,UTIQUE,Utique Enterprises Ltd,Industrials,Commodities Trading,25.91643879,4.95,52.8906914081642,0.7016036655211788,0.37055245624821276,9.271523178807945,2.9106029106029228
KKS,KKSHL,KK Shah Hospitals Limited,Health Care,Hospitals & Diagnostic Centres,25.865651058,37.99,-80.83015955625032,-2.326426753907661,1.9273957569299554,6.117318435754204,0.0
KAA,KAARYAFSL,Kaarya Facilities & Services Ltd,Industrials,Business Support Services,25.827250214,26.83,15.10365509590637,,322.84062767499256,0.0,0.0
PARM,PARMSILK,Parmeshwari Silk Mills Ltd,Consumer Discretionary,Textiles,25.8124611,86.01,2.9875533680555555,17.142857142857142,0.4723231674290942,10.240963855421699,0.0
NIV,NIVAKA,Nivaka Fashions Ltd,Consumer Discretionary,Apparel & Accessories,25.77519,2.51,-52.60242857142854,-4.979674796747971,2.6877153284671533,-28.774928774928767,-0.7905138339920956
MARB,MARBU,Martin Burn Ltd,Real Estate,Real Estate,25.769295,50.0,4.3020525876460765,11.2214312476583,0.4575514026988637,0.7658202337767082,3.8205980066445258
ESI,ESILVER,Edelweiss Silver ETF,ETF,Silver,25.714797768,368.91,,,,50.39748868686047,6.949034614715611
ALPHE,ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,ETF,Equity,25.707804434,24.49,,,,-1.88301282051283,-0.40666937779585777
SHRR,SRPL,Shreeram Proteins Ltd,Consumer Staples,Agro Products,25.704,0.6,-1.219933554817276,7.091412742382314,0.4584269662921347,-11.764705882352951,1.6949152542372898
TRANV,TRANSVOY,Transvoy Logistics India Ltd,Industrials,Logistics,25.698336,96.5,13.81630967741932,22.409638554216933,2.668570716510904,-16.810344827586206,0.783289817232376
