sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
REXS,REXSEAL,Rex Sealing & Packing Industries Ltd,Materials,Specialty Chemicals,39.4092,164.0,20.314020618556743,11.77184466019415,2.1942761692650334,-8.123249299719888,0.0
VATX,VCL,Vaxtex Cotfab Ltd,Consumer Discretionary,Textiles,39.32297508,2.17,44.183118067415734,4.7926763597199775,2.144109873500545,26.162790697674414,1.4018691588784955
JETK,JETKNIT,Jet Knitwears Ltd,Consumer Discretionary,Apparel & Accessories,39.312224,89.2,115.62418823529282,1.5007724564114047,1.7219546211125707,,0.0
GSSI,GSS,GSS Infotech Ltd,Information Technology,Software Services,39.303821889,14.99,-28.688921086861374,-0.39187643020594876,0.11238332968003886,-9.206541490006064,-1.575837163493107
KGD,KGDENIM,K G Denim Ltd,Consumer Discretionary,Textiles,39.302785725,15.82,-1.0969239666480606,-1099.0797546012268,-3.177266428860144,-4.984984984984975,3.1963470319634717
ICO,ICON,Icon Facilitators Ltd,Industrials,Business Support Services,39.298,50.0,8.79149888143176,47.96137339055798,3.096769109535068,0.1001001001000944,0.0
KKVA,KKVAPOW,KKV Agro Powers Ltd,Utilities,Renewable Energy,39.2220498,629.0,23.34645821428528,7.6415738003185405,1.7255631236251647,4.311774461028192,0.0
LER,LERTHAI,Lerthai Finance Ltd,Financials,Diversified Financials,39.2,560.0,-1960.0000000000039,-0.19743336623889401,3.8735177865612656,5.501130369253965,0.0
HPCO,HPCOTTON,H P Cotton Textile Mills Ltd,Consumer Discretionary,Textiles,39.18078,101.9,15.24543968871587,17.139046348783022,2.4126096059113284,-2.859866539561487,2.0020020020020017
UMU,UMA,UMA Converter Ltd,Materials,Packaging,39.12937198,19.3,14.492359992592679,3.659032389212609,0.5208222012511647,-1.5306122448979627,0.0
ITA,ITALIANE,Italian Edibles Ltd,Consumer Staples,Packaged Foods & Meats,39.085564395,25.65,12.81493914590169,7.199339077068307,0.890534618250171,-19.843750000000004,-3.0245746691871482
IICP,MIDCAPIETF,ICICI Prudential Nifty Midcap 150 ETF,ETF,Equity,39.0348184,22.03,,,,-3.966870095902354,1.055045871559635
POLY,POLYLINK,Polylink Polymers (India) Ltd,Materials,Commodity Chemicals,39.004686,18.9,18.31205915492952,7.3791789364282225,1.3040684052156468,-10.80698442661634,7.142857142857132
TRITN,TRITON,Homre Ltd,Information Technology,IT Services & Consulting,38.97848175,1.92,487.2310218749994,30.769230769231047,129.92827250000124,1.0526315789473695,-1.5384615384615399
RADIO,RADIOWALLA,Radiowalla Network Ltd,Communication Services,Radio,38.97674508,55.9,56.488036347825826,5.528846153846179,2.0503285155181477,-0.1785714285714311,1.0849909584086825
ADL,ADL,Archidply Decor Ltd,Materials,Wood Products,38.9303525,70.16,778.6070499999398,0.09849305623954274,0.7667983553279496,-10.051282051282056,0.31455533314269213
LOG,LOGICIEL,Logiciel Solutions Ltd,Information Technology,Software Services,38.9002911,49.82,7.111570585009142,32.774116237267826,1.6399785455311973,-43.225071225071225,-4.3578421961988925
ANG,ANGEL,Angel Fibers Ltd,Consumer Discretionary,Textiles,38.9,15.56,21.256830601092858,6.767751479289952,1.3912732474964233,17.34539969834088,0.0
MODIP,MODIPON,Modipon Ltd,Real Estate,Real Estate,38.897675039999996,33.0,-58.93587127272726,,-0.4239990739045127,-21.24105011933174,-1.7857142857142898
PCL,PCL,Prospect Consumer Products Ltd,Consumer Staples,Agro Products,38.837715,63.3,18.14846495327106,11.70998632010942,1.622293859649123,-2.61538461538462,0.0
TIR,TIRUFOAM,Tirupati Foam Ltd,Consumer Discretionary,Home Furnishing,38.7816,88.0,18.12224299065424,6.76465939623833,1.1936472760849488,-1.9498607242339834,0.0
NIRM,NIRMAN,Nirman Agri Genetics Ltd,Consumer Staples,Agro Products,38.6466867,50.65,1.5287455181962013,34.317518495893594,0.351365457768888,-23.431594860166296,4.974093264248702
SAINI,SAINIK,Sainik Finance & Industries Ltd,Financials,Specialized Finance,38.624,38.0,6.249838187702267,15.145202793775267,0.8740439013351435,-9.523809523809524,7.042253521126761
AUS,AUSTENG,Austin Engineering Company Ltd,Industrials,Industrial Machinery,38.60358,114.0,10.053015624999972,6.078834889979436,0.5886486733760293,-13.010301411674941,2.7027027027027026
RATH,RATHIBAR,Rathi Bars Ltd,Materials,Iron & Steel,38.555972876999995,23.6,15.002324076653439,2.6994380547240624,0.3995851681728676,-9.265667051134178,-0.04235493434984333
EAS,EASTWEST,East West Freight Carriers Ltd,Financials,Investment Banking & Brokerage,38.52765,3.07,29.410419847328054,1.9291657462631744,0.5613002622377621,-20.51282051282051,1.6556291390728417
KKSI,KKSILK,K K Silk Mills Ltd,Consumer Discretionary,Apparel & Accessories,38.3713056,16.8,8.198996923076866,12.52006420545755,0.9660449546827798,-0.23752969121139636,-1.7543859649122846
DRH,SAMSRITA,Samsrita Labs Ltd,Health Care,Biotechnology,38.33326135,16.85,-132.18365982758618,-2.3937267849773014,3.202444557226399,-28.328370905997446,0.0
MIR,HARSHILAGR,Harshil Agrotech Ltd,Consumer Staples,Agro Products,38.27145,0.45,3.6799471153846115,16.428402179922614,0.33224628874034207,-18.181818181818187,9.756097560975618
SANCO,SANCODE,Sancode Technologies Ltd,Information Technology,Software Services,38.267694135,89.35,78.0973349693877,8.354646206308615,6.9075260171480135,-39.99328408327737,-4.997341839447106
COMR,COMRADE,Comrade Appliances Ltd,Industrials,Cables,38.25753525,49.5,72.1840287735845,2.6787970684862414,1.6898204615724375,-32.15460526315789,0.0
SUCR,SUCROSA,Super Crop Safe Ltd,Materials,Commodity Chemicals,38.2439895,9.53,17.62395829493089,7.707334398863429,1.3074868205128207,8.314606741573037,0.21030494216613643
KOTA,IT,Kotak Nifty IT ETF,ETF,Equity,38.228207051999995,42.1,,,,-1.8419211937514552,0.9108341323106486
INDBN,INDBNK,Ind Bank Housing Ltd,Financials,Consumer Finance,38.21,38.26,-123.25806451612901,,-0.3161247621411434,-4.636091724825523,0.13085579691179575
AGU,AGUL,A G Universal Ltd,Materials,Iron & Steel,38.19606,69.65,28.085338235294056,7.515888366952213,2.0349525839104956,12.338709677419365,0.0
INNOV,INNOVTEC,Innovative Tech Pack Ltd,Materials,Packaging,38.1905,16.98,-3819.050000002456,-0.02805836139167668,1.0718635980914961,-12.92307692307692,-0.1176470588235269
MNVI,MANAV,Manav Infra Projects Ltd,Industrials,Construction & Engineering,38.164,29.0,11.852173913043497,106.79933665008272,4.711604938271603,5.454545454545454,0.0
GLOBT,GLOBTIER,Globtier Infotech Ltd,Information Technology,Software Services,38.105424,26.85,6.940878688524583,31.515499425947215,1.8789656804733725,-4.141378079257408,6.547619047619057
ORIB,ORIBEVER,Orient Beverages Ltd,Consumer Staples,Soft Drinks,38.08563,162.0,12.653033222591471,15.30638189677078,1.8127382198952875,-11.354309165526676,-8.05902383654937
MOHI,MOHITPPR,Mohit Paper Mills Ltd,Materials,Paper Products,37.94,28.49,5.819018404907966,13.647305075876526,0.7434842249657064,-3.161114887831418,5.129151291512905
ABC,ABCINDQ,ABC India Ltd,Industrials,Logistics,37.920624,73.09,15.352479352226721,4.948412300911549,0.6941355299286106,-2.546666666666662,4.414285714285719
UNISO,UNISON,Unison Metals Ltd,Consumer Discretionary,Housewares,37.91652736,1.27,8.539758414414448,12.54768969902496,1.008418280851064,-24.260355029585796,-0.7812500000000007
INCA,INCAP,Incap Ltd,Information Technology,Electronic Equipments,37.9035488,75.48,47.979175696202624,4.890126895697916,2.33396236453202,-6.468401486988846,2.2210184182015174
ACCEL,ACCELERATE,AccelerateBS India Ltd,Information Technology,Software Services,37.81888,128.5,51.806684931506894,17.632850241545878,8.65420594965675,78.47222222222223,16.818181818181817
GLA,GLANCE,Glance Finance Ltd,Financials,Investment Banking & Brokerage,37.67353,184.0,16.238590517241366,5.721331689272508,0.8424313506261181,-9.781809266977195,10.179640718562874
SHR,SHREESHAY,Shreeshay Engineers Ltd,Real Estate,Real Estate,37.56366162,28.45,268.31186871428594,0.5871251834766194,1.571043982434128,18.541666666666664,0.0
SWAST,SWASTIVI,Swasti Vinayaka Synthetics Ltd,Consumer Discretionary,Apparel & Accessories,37.53,4.08,15.444444444444441,11.149346180316588,1.6324488908220964,-8.928571428571436,-2.158273381294961
DEEM,DEEM,Deem Roll Tech Ltd,Materials,Iron & Steel,37.517724,45.0,12.93714620689653,3.4163868763621426,0.43875247339492457,-0.6622516556291328,0.0
AJC,AJCON,Ajcon Global Services Ltd,Financials,Diversified Financials,37.492306,6.25,69.43019629629647,2.110199296600229,1.4042062172284644,-11.347517730496453,1.957585644371943
SIMB,SIMBHALS,Simbhaoli Sugars Ltd,Consumer Staples,Sugar,37.3575131,9.35,1.557211884118385,,-1.3684070732600642,-4.004106776180704,3.314917127071811
IEC,IECEDU,IEC Education Ltd,Consumer Discretionary,Education Services,37.2344,23.18,-137.9051851851852,-0.8910891089108912,1.2345623342175067,3.2976827094474084,-4.999999999999996
INDOL,INDOBELL,Indobell Insulations Ltd,Industrials,Building Products - Others,37.23271632,58.0,17.00124032876711,20.71901608325451,2.408325764553687,-14.705882352941176,-1.861252115059224
SPR,SPRAYKING,Sprayking Ltd,Industrials,Agricultural & Farm Machinery,37.199169919999996,1.77,7.099078229007653,,1.115417388905547,-4.324324324324328,0.5681818181818187
KONT,KONTOR,Kontor Space Ltd,Industrials,Business Support Services,37.1727,60.0,9.0225,17.098983191533513,1.4204317921283913,-9.090909090909092,-0.24937655860348892
CHP,CHPLIND,Callista Industries Ltd,Real Estate,Real Estate,37.10744184,127.0,-58.90070133333333,,-48.19148290909091,27.985488259598906,4.26929392446634
SUJ,SUJALA,Sujala Trading & Holdings Ltd,Financials,Diversified Financials,37.08266175,64.0,-285.2512442307695,-0.8183821214982682,2.34403677307206,-9.090909090909099,-1.2498071285295513
BAB,BABA,Baba Arts Ltd,Communication Services,Movies & TV Serials,37.0125,7.32,25.882867132867137,5.487336914811972,1.3831278026905829,-4.935064935064933,3.82978723404256
MIM,MIL,Medico Intercontinental Ltd,Health Care,Pharmaceuticals,37.01,38.35,7.328712871287122,10.781383432963288,0.7607399794450155,28.346720214190103,3.620643069440701
WALCH,WALCHPF,Walchand Peoplefirst Ltd,Consumer Discretionary,Education Services,36.9955586,127.4,20.55308811111111,6.775832862789384,1.3531660058522312,-1.9999999999999956,0.0
POON,POONADAL,Poona Dal and Oil Industries Ltd,Consumer Staples,Agro Products,36.98784,59.09,27.398399999999942,2.3997866856279493,0.6502784810126582,-11.212121212121211,-8.811728395061719
CYBEL,CYBELEIND,Cybele Industries Ltd,Industrials,Building Products - Others,36.9646848,34.56,-2.7159944746509916,-25.8745247148289,0.8070891877729257,5.688073394495411,0.0
SUG,SUGALDAM,Sugal and Damani Share Brokers Ltd,Financials,Investment Banking & Brokerage,36.912541342000004,60.0,7.771061335157896,20.14846235418876,1.4257451271533412,-15.492957746478874,1.5916017609210933
MAPR,MADHUCON,Madhucon Projects Ltd,Industrials,Construction & Engineering,36.67608518,5.03,-0.07718031393097642,,-0.018449848672958125,-19.648562300319483,1.2072434607645977
SHUL,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",36.63682,34.55,40.260241758241634,4.113924050632924,1.6232529906956137,-8.718626155878479,0.0
ICIV,PVTBANIETF,ICICI Prudential Nifty Private Bank ETF,ETF,Equity,36.6200302,28.53,,,,-0.5923344947735127,0.8127208480565385
VIL,VILINBIO,Vilin Bio Med Ltd,Health Care,Pharmaceuticals,36.61875,26.25,159.21195652173932,1.0021786492374716,1.587977016478751,40.56122448979591,0.0
MEDIC,MEDICAPQ,Medi-Caps Ltd,Health Care,Pharmaceuticals,36.524501124000004,29.5,-64.07807214736924,-0.47056881036901904,0.3011584855211082,-1.3377926421404636,0.7169682485489958
ICICA,AUTOIETF,ICICI Prudential Nifty Auto ETF,ETF,Equity,36.50016144,27.9,,,,-1.9676739283204576,1.0137581462708094
MAH,MAHIP,Mahip Industries Ltd,Materials,Packaging,36.402049727999994,18.92,455.02562160000014,,-3.586408840197043,9.93608367228356,0.0
PANKA,PANKAJPO,Pankaj Polymers Ltd,Materials,Packaging,36.4012474,68.94,-260.0089100000003,-1.2744651797906221,3.3334475641025643,115.4375,4.9954310082241875
HDFCI,HDFCNIFIT,HDFC Nifty IT ETF,ETF,Equity,36.39246111,40.55,,,,-1.934703748488523,0.5454996280684327
HIG,TUSALDAH,Tusaldah Ltd,Consumer Discretionary,Apparel & Accessories,36.38175075,162.45,-363.8175074999995,-8.230452674897132,14.971913888888892,18.5333819773805,4.637681159420283
AKA,KALYANCAP,Kalyan Capitals Ltd,Financials,Consumer Finance,36.33906866,7.0,14.53562746399998,4.588418830870888,0.6486802688325597,-12.5,1.1560693641618507
KANC,KANCOTEA,Kanco Tea & Industries Ltd,Consumer Staples,Agro Products,36.320843430000004,70.5,-4.360245309723891,-12.95792175468616,0.5922198504810045,0.7862759113652568,-0.5641748942172153
PREST,PRESSTONIC,Presstonic Engineering Ltd,Industrials,Construction & Engineering,36.225156,46.0,41.638110344827794,3.444862403484442,1.4100878162709227,-17.857142857142858,-2.127659574468085
ZLE,TRILIANCE,Triliance Polymers Ltd,Materials,Plastic Products,36.22479,70.89,106.54350000000001,7.1805702217529035,7.392814285714285,-11.663551401869158,0.0
AKS,AKSHAR,Akshar Spintex Ltd,Consumer Discretionary,Textiles,36.223551,0.48,-8.140123820224707,-6.737830267242042,0.41065129803877115,-11.11111111111112,4.3478260869565135
BANKP,BANKPSU,Mirae Asset Nifty PSU Bank ETF,ETF,Equity,36.069275788,90.32,,,,10.591404432472133,2.322419848193041
VIJI,VIJIFIN,Viji Finance Ltd,Financials,Specialized Finance,36.0525,2.62,225.3281249999999,0.9520975900029758,1.6854838709677422,4.800000000000004,3.557312252964439
ANJAN,ANJANI,Anjani Synthetics Ltd,Consumer Discretionary,Textiles,36.049,23.37,10.858132530120521,3.9446325669815105,0.4197601304145319,1.8029903254177668,-4.378068739770868
RSC,RSCINT,RSC International Ltd,Consumer Discretionary,Textiles,36.0448693,62.69,-138.6341126923078,-324.99999999999943,200.2492738888892,0.6260032102728741,0.0
GUR,GURUNANAK,Gurunanak Agriculture India Ltd,Industrials,Agricultural & Farm Machinery,36.0,30.9,5.930807248764414,65.65711195240671,2.933985330073349,-10.564399421128796,2.999999999999995
NKIN,NKIND,N K Industries Ltd,Consumer Staples,Packaged Foods & Meats,35.999301,60.12,-10.112163202247189,,-0.10341357904110773,-2.2439024390243945,0.3672787979966592
CHEN,CHENFERRO,Chennai Ferrous Industries Ltd,Materials,Iron & Steel,35.991022365,100.75,8.975317298004986,8.012788490358679,0.6914701703170029,-4.81813887576759,0.9013520280420688
SBGT,SETF10GILT,SBI Nifty 10 yr Benchmark G-Sec ETF,ETF,Debt,35.825936143999996,259.5,,,,-0.0885534978631726,0.5852940036435486
PHOG,PHOGLOBAL,Phoenix Overseas Ltd,Consumer Staples,Agro Products,35.7901333,18.55,7.814439585152861,7.098024021696996,0.4534414455846952,-1.0666666666666629,0.2702702702702741
MAGO,GOLDETF,Mirae Asset Gold ETF,ETF,Gold,35.786169218,146.45,,,,12.601876057204356,-7.009968886913468
DIVYA,DIVYADHAN,Divyadhan Recycling Industries Ltd,Consumer Discretionary,Textiles,35.766785,23.75,23.376983660130822,6.416439505137316,1.0233701001430613,-20.168067226890756,-5.0
VANDA,VANDAN,Vandan Foods Ltd,Consumer Staples,Agro Products,35.6270152,44.29,5.148412601156063,53.518948182521335,2.175031452991453,-17.981481481481485,4.236290891974575
KAY,KAYPOWR,Kay Power and Paper Ltd,Materials,Paper Products,35.53398,10.11,31.446000000000033,,0.7116759463248549,-21.26168224299066,-0.5899705014749311
RCA,RCAN,Rajeshwari Cans Ltd,Materials,Packaging,35.51542,33.03,18.692326315789444,17.241379310344858,2.9596183333333332,33.99594320486816,-2.422451994091581
ABMN,ABMINTLLTD,Abm International Ltd,Materials,Plastic Products,35.5152,35.61,-25.923503649635517,-9.651285663966007,2.624922394678492,-20.84907757279396,-5.668874172185432
NEXM,NEXTMEDIA,Next Mediaworks Ltd,Communication Services,Radio,35.45324124,5.47,0.5574409,,-1.4186971284513799,-8.833333333333337,3.2075471698113196
NIYA,VEERHEALTH,Veerhealth Care Ltd,Health Care,Pharmaceuticals,35.39730252,17.5,90.76231415384555,1.7703132092601115,1.5930379171917188,0.2290950744558943,-1.1299435028248548
SINN,SINNAR,Sinnar Bidi Udyog Ltd,Consumer Staples,FMCG - Tobacco,35.376,928.6,-272.1230769230779,-2.9213483146067305,8.058314350797264,25.715832938468832,4.9977385798281375
DSPL,LIQUIDETF,DSP NIFTY 1D Rate Liquid ETF,ETF,Debt,35.335546641,1000.0,,,,0.0,0.0010000100000990915
SAIV,SHAIVAL,Shaival Reality Ltd,Real Estate,Real Estate,35.3007,30.5,176.50349999999995,1.261034047919294,2.211823308270677,,0.0
DAI,DAIKAFFI,Daikaffil Chemicals India Ltd,Materials,Specialty Chemicals,35.25,60.0,-22.169811320754718,-16.400206291903043,3.983050847457627,-21.25984251968504,2.127659574468085
RASA,RASANDIK,Rasandik Engineering Industries India Ltd,Consumer Discretionary,Auto Parts,35.246525,61.5,-6.305281753130602,-5.700591474607371,0.3693829909872143,3.709949409780781,4.254958467536867
PANJ,PANJON,Panjon Ltd,Health Care,Pharmaceuticals,35.204442826,24.61,83.8201019666671,2.675159235668776,2.127156666223564,41.6810592976396,19.990248659190627
GBLO,GBLOGISTIC,GB Logistics Commerce Ltd,Industrials,Logistics,35.203348608,43.21,4.000380523636371,25.878547272459887,0.7008430939279316,-15.45685775777734,0.5819366852886406
SWOE,SWOJAS,Swojas Foods Ltd,Consumer Staples,Agro Products,35.1735704,11.55,12.2984511888112,57.487437185929586,5.495870374999998,6.54981549815499,1.672535211267617
SSI,DKUAL,Dolphin Kitchen Utensils and Appliances Ltd,Industrials,Commodities Trading,35.1329315,25.5,9.46979285714286,57.2958500669345,4.941340576652601,-9.893992932862192,-3.7735849056603774
GOKA,GOKAKTEX,Gokak Textiles Ltd,Consumer Discretionary,Textiles,35.057267352,54.59,-0.7888674021602159,,-1.3437051495592163,-22.01428571428571,1.205042639970348
AJW,AJWAFUN,Ajwa Fun World and Resort Ltd,Consumer Discretionary,Theme Parks & Gaming,35.05554,54.0,113.08238709677406,,-18.646563829787244,14.406779661016943,-1.5676266861100974
JUP,JUPITERIN,Jupiter Infomedia Ltd,Communication Services,Publishing,35.03994,34.0,10.984307210031346,8.866036687048362,0.888436612576065,-7.83410138248848,-2.7738061195310233
SUPG,SUPREMEENG,Supreme Engineering Ltd,Materials,Iron & Steel,34.993,1.4,-2.962997459779848,,-0.3936663291708854,14.754098360655732,0.0
HIK,HIKLASS,Hi-Klass Trading and Investment Ltd,Financials,Investment Banking & Brokerage,34.962504,25.83,-83.24405714285714,-6.640316205533598,3.4411913385826773,15.364001786511825,4.999999999999987
CSU,CSURGSU,Centenial Surgical Suture Ltd,Health Care,Health Care Equipment & Supplies,34.950714,92.3,-24.103940689655122,-4.6060991105463875,1.1366085853658532,-16.052751250568445,-3.653444676409186
SILV,SILVOAK,Silver Oak (India) Ltd,Consumer Staples,Alcoholic Beverages,34.86984,93.84,-30.060206896551723,-6.923306475678902,2.148480591497227,-8.804664723032072,2.0000000000000036
SPC,SPCAPIT,S P Capital Financing Ltd,Financials,Diversified Financials,34.8647478,57.99,37.89646500000004,1.676690359030434,0.6335589278575323,-1.7285205897305476,0.0
LEX,LEX,Lex Nimble Solutions Ltd,Information Technology,IT Services & Consulting,34.84404,83.16,29.28070588235297,7.4258970358814285,2.090224355128974,,0.0
GTN,GTNINDS,GTN Industries Ltd,Consumer Discretionary,Textiles,34.81765033,18.9,-7.503803950431048,-5.412656751239419,0.41742777041122175,-16.000000000000004,-4.785894206549132
AAP,AAPLUSTRAD,AA Plus Tradelink Ltd,Industrials,Commodities Trading,34.784464,1.43,36.615225263157875,3.338018271257908,0.8000106715731371,0.0,0.0
AML,ASHOKAMET,Ashoka Metcast Ltd,Industrials,Commodities Trading,34.769436,13.82,6.356386837294335,4.758176757132913,0.29309142712635927,-8.778877887788779,6.225980015372794
AXISC,AXISCETF,Axis NIFTY India Consumption ETF,ETF,Equity,34.751564775,120.42,,,,-4.926575082899096,0.6435436690346812
DEC,DECCAN,Deccan Health Care Ltd,Consumer Staples,FMCG - Personal Products,34.74784872,13.94,29.69901599999977,1.1509517485613192,0.3265775255639098,-13.897467572575673,-0.7122507122507098
FRAN,FRANKLININD,Franklin Industries Ltd,Financials,Investment Banking & Brokerage,34.704,0.46,3.112466367713004,28.21356275303644,0.5379631064951169,-31.343283582089555,2.222222222222224
GROWW,GROWWLIQID,Groww Nifty 1D Rate Liquid ETF,ETF,Debt,34.662106664999996,107.56,,,,0.4013814991132333,0.00929800092980485
GUJPE,GUJPETR,Gujarat Petrosynthese Ltd,Materials,Specialty Chemicals,34.6211628,59.0,23.713125205479468,2.96808294368774,0.6935329086538461,-1.7485428809325516,1.7241379310344827
ROOP,ROOPAIND,Roopa Industries Ltd,Materials,Specialty Chemicals,34.59255696,45.0,16.95713576470594,12.371134020618516,1.9767175405714288,-3.225806451612903,2.319236016371085
BERV,BERVINL,Bervin Investment and Leasing Ltd,Financials,Diversified Financials,34.5392736,61.0,-35.244156734693874,-2.905856189770201,1.2055592879581154,4.2022548684660075,4.1666666666666625
SHT,SHTL,Shining Tools Ltd,Industrials,Industrial Machinery,34.5105816,57.95,19.172545333333336,28.8230584467574,4.319221727158948,-13.37817638266069,-4.984423676012459
FAA,FAALCON,Faalcon Concepts Ltd,Industrials,Construction & Engineering,34.4489992,39.5,12.950751578947356,39.76377952755908,4.949568850574712,-15.957446808510639,11.739745403111735
NACD,NACDAC,NACDAC Infrastructure Ltd,Industrials,Construction & Engineering,34.375094176,32.66,8.30316284444445,22.87292817679556,1.4146129290534981,-6.951566951566965,0.0
AMITS,AMITSEC,Amit Securities Ltd,Industrials,Commodities Trading,34.3214,50.75,47.01561643835616,4.693024750883961,2.1558668341708542,51.71898355754857,4.9855192387256855
GRND,GFSTEELS,Grand Foundry Ltd,Materials,Iron & Steel,34.23375,11.25,-50.34375000000001,,,0.0,0.0
RET,SNXT50BEES,Nippon India ETF BSE Sensex Next 50,ETF,Equity,34.227760171,89.0,,,,-2.529843390647248,0.7585191894033757
TOPA,TOP10ADD,DSP Nifty Top 10 Equal Weight ETF,ETF,Equity,34.191173969,97.14,,,,-4.960375697094212,0.36160760409132586
PRLP,PEARLPOLY,Pearl Polymers Ltd,Materials,Plastic Products,34.17491196,20.21,-6.661776210526314,-14.25792106725959,1.0232009568862277,-7.969034608378871,-0.4433497536945806
SPE,SPECFOOD,Spectrum Foods Ltd,Consumer Staples,Packaged Foods & Meats,34.132637439999996,14.44,262.55874953847126,0.6287787182587432,0.852676428678491,-3.7333333333333365,2.5568181818181777
PIC,PICTUREHS,Picturehouse Media Ltd,Communication Services,Movies & TV Serials,34.067,6.72,18.61584699453554,,-0.5370802459404063,-3.230148048452212,3.06748466257669
SUME,SUMEDHA,Sumedha Fiscal Services Ltd,Financials,Investment Banking & Brokerage,34.01364624,41.85,4.665795094650216,11.961604725572213,0.5275069205955335,-14.030402629416594,-1.76056338028169
JFLL,JFLLIFE,JFL Life Sciences Ltd,Health Care,Pharmaceuticals,33.98518372,10.3,8.169515317307672,11.087420042643954,0.8612565565129245,-26.428571428571423,0.0
MOHT,MOHITIND,Mohit Industries Ltd,Consumer Discretionary,Textiles,33.97818,24.63,-13.98279012345693,-1.0819956809225797,0.1930359050107942,-13.578947368421057,2.624999999999996
GUJT,GUJTERC,Gujarat Terce Laboratories Ltd,Health Care,Pharmaceuticals,33.892155,43.53,-34.94036597938171,-14.275202354672444,5.230270833333333,-12.852852852852857,0.06896551724138192
SUR,SURYAAMBA,Suryaamba Spinning Mills Ltd,Consumer Discretionary,Textiles,33.717356,118.05,28.57403050847424,3.760956175298849,0.5373283824701196,-0.084638171815496,2.652173913043476
ECO,ACCEDERE,Accedere Ltd,Information Technology,IT Services & Consulting,33.7071147,73.11,187.26174833333351,4.275534441805221,7.875494088785046,-5.0642773665757765,-2.6627612834509384
MIDS,MIDSMALL,Mirae Asset Nifty MidSmallcap400 Momentum Q100 ETF,ETF,Equity,33.687557833,46.13,,,,-4.294605809128631,0.8746993221080378
YAM,YAMNINV,Yamini Investments Company Ltd,Financials,Specialized Finance,33.6464896,0.63,23.04554082191794,2.1337230544391548,0.48657251771511206,-7.1428571428571335,-1.5625000000000013
ESIL,EASTSILK,Eastern Silk Industries Ltd,Consumer Discretionary,Textiles,33.645,67.29,8.496212121212123,,-1.151831564532694,-14.247483114566068,0.0
SREEJ,SPARKLEGR,Sparkle Gold Rock Ltd,Materials,Mining - Diversified,33.6402384,75.12,-140.16766000000018,-19.27710843373491,30.03592714285714,-6.380857427716838,0.0
VERA,VERA,Vera Synthetic Ltd,Consumer Discretionary,Textiles,33.558,69.9,16.53103448275868,9.2503987240829,1.4615853658536584,,0.0
KIRLO,ENVAIREL,Envair Electrodyne Ltd,Industrials,Industrial Machinery,33.55648,68.9,-72.9488695652174,-5.753595997498437,4.052714975845411,1.2490815576781904,-4.7289823008849385
ALFAI,ALFAICA,Alfa Ica (India) Ltd,Consumer Discretionary,Home Furnishing,33.4916,77.0,23.097655172413788,6.4444444444444455,1.4423600344530576,-6.269020085209989,-7.11700844390833
DLCM,KEEPLEARN,DSJ Keep Learning Ltd,Communication Services,Publishing,33.478097845,2.24,101.44878134848442,8.718626155878496,4.624046663674033,-10.04016064257028,4.1860465116279215
BOHA,BOHRAIND,Bohra Industries Ltd,Materials,Fertilizers & Agro Chemicals,33.473172312,15.8,-9.095970736956522,-6.6909090909090905,0.6299053878810689,-19.959473150962502,-0.0632511068943693
BCPC,BCP,BC Power Controls Ltd,Industrials,Cables,33.4342,4.45,42.864358974358886,1.8998903909389884,0.8066151990349819,,0.0
INAN,INANI,Inani Marbles and Industries Ltd,Industrials,Building Products - Granite,33.4242,18.0,45.786575342465945,1.3661457845981042,0.6231208053691275,-5.163329820864069,0.16694490818030683
FLEI,FLEXITUFF,Flexituff Ventures International Ltd,Materials,Packaging,33.380793702,10.61,0.1416661448117812,,1.2200582493421046,-32.4203821656051,4.326450344149454
CAPRO,CAPRO,Caprolactam Chemicals Ltd,Materials,Specialty Chemicals,33.3684,76.16,-46.99774647887324,-13.680154142581893,6.908571428571428,36.31644889923036,4.9903501516404605
MONIF,MONIFTY500,Motilal Oswal Nifty 500 ETF,ETF,Equity,33.2761,23.51,,,,-2.8110789582472084,1.031370863773107
ASHS,ASHSI,Ashirwad Steels And Industries Ltd,Financials,Specialized Finance,33.175,28.1,14.42391304347826,2.8053912301030675,,-6.302100700233402,5.877920120572729
AMTL,AMTL,Advance Metering Technology Ltd,Industrials,Electrical Components & Equipments,33.174724756,20.44,-3.5671747049462375,-9.839187473550568,0.3691823364789673,0.19607843137256226,-1.0648596321393944
QRI,QRIL,Quality RO Industries Ltd,Financials,Specialized Finance,33.15,130.0,19.27325581395346,16.150234741784057,2.88010425716768,,0.0
SAFEC,SAFECURE,SAFECURE SERVICES LIMITED,Industrials,Business Support Services,33.14204,35.0,5.371481361426261,33.93839383938391,1.5633037735849058,-6.865353911655132,6.028476219327483
CONTI,CONTILI,Contil India Ltd,Consumer Staples,Packaged Foods & Meats,33.125552,21.37,12.939668749999987,24.265402843601926,2.8704984402079723,-21.433823529411757,-0.18682858477346637
INFON,INFONATIVE,Infonative Solutions Ltd,Consumer Discretionary,Education Services,33.114601,27.95,5.574848653198653,45.430210325047796,2.063215015576324,-20.596590909090917,0.0
